NAME,median_income,total_population,poverty_count,state,county,poverty_rate
"Fredericksburg city, Virginia",83445.0,28258.0,4667,VIRGINIA,FREDERICKSBURG CITY,16.515676976431454
"Galax city, Virginia",44612.0,6687.0,1434,VIRGINIA,GALAX CITY,21.444593988335576
"Hampton city, Virginia",64430.0,137217.0,17890,VIRGINIA,HAMPTON CITY,13.037743136783341
"Harrisonburg city, Virginia",56050.0,51784.0,12123,VIRGINIA,HARRISONBURG CITY,23.41070600957825
"Hopewell city, Virginia",50661.0,23046.0,4867,VIRGINIA,HOPEWELL CITY,21.11863230061616
"Lexington city, Virginia",93651.0,7346.0,696,VIRGINIA,LEXINGTON CITY,9.474543969507215
"Lynchburg city, Virginia",56243.0,79166.0,12033,VIRGINIA,LYNCHBURG CITY,15.199706944900587
"Manassas city, Virginia",110559.0,42620.0,2014,VIRGINIA,MANASSAS CITY,4.7254809948381045
"Manassas Park city, Virginia",91673.0,17123.0,863,VIRGINIA,MANASSAS PARK CITY,5.04000467207849
"Martinsville city, Virginia",39127.0,13539.0,3217,VIRGINIA,MARTINSVILLE CITY,23.760986778934928
"Newport News city, Virginia",63355.0,185118.0,26056,VIRGINIA,NEWPORT NEWS CITY,14.07534653572316
"Norfolk city, Virginia",60998.0,236973.0,36342,VIRGINIA,NORFOLK CITY,15.335924345811547
"Norton city, Virginia",36974.0,3668.0,1049,VIRGINIA,NORTON CITY,28.598691384950925
"Petersburg city, Virginia",46930.0,33261.0,7275,VIRGINIA,PETERSBURG CITY,21.872463245242177
"Poquoson city, Virginia",114503.0,12479.0,560,VIRGINIA,POQUOSON CITY,4.487539065630259
"Portsmouth city, Virginia",57154.0,97384.0,16331,VIRGINIA,PORTSMOUTH CITY,16.769695227142037
"Radford city, Virginia",51039.0,16379.0,4501,VIRGINIA,RADFORD CITY,27.480310153245007
"Richmond city, Virginia",59606.0,227171.0,42324,VIRGINIA,RICHMOND CITY,18.630899190477656
"Roanoke city, Virginia",51523.0,99213.0,18635,VIRGINIA,ROANOKE CITY,18.78282079969359
"Salem city, Virginia",68402.0,25372.0,2186,VIRGINIA,SALEM CITY,8.615796941510325
"Staunton city, Virginia",59731.0,25581.0,2763,VIRGINIA,STAUNTON CITY,10.800985106133458
"Suffolk city, Virginia",87758.0,94856.0,8868,VIRGINIA,SUFFOLK CITY,9.348907818166484
"Virginia Beach city, Virginia",87544.0,457900.0,36085,VIRGINIA,VIRGINIA BEACH CITY,7.880541602970082
"Waynesboro city, Virginia",52519.0,22341.0,3562,VIRGINIA,WAYNESBORO CITY,15.943780493263507
"Williamsburg city, Virginia",66815.0,15486.0,1451,VIRGINIA,WILLIAMSBURG CITY,9.369753325584398
"Winchester city, Virginia",62495.0,28103.0,4539,VIRGINIA,WINCHESTER CITY,16.151300572892573
"Adams County, Washington",63105.0,20557.0,4251,WASHINGTON,ADAMS,20.67908741547891
"Asotin County, Washington",63724.0,22370.0,3564,WASHINGTON,ASOTIN,15.932051855163165
"Benton County, Washington",83778.0,207560.0,21647,WASHINGTON,BENTON,10.429273463095008
"Chelan County, Washington",71876.0,79076.0,7212,WASHINGTON,CHELAN,9.120339926146997
"Clallam County, Washington",66108.0,77333.0,8289,WASHINGTON,CLALLAM,10.718580683537429
"Clark County, Washington",90115.0,504091.0,44315,WASHINGTON,CLARK,8.79107145336854
"Columbia County, Washington",68825.0,3980.0,367,WASHINGTON,COLUMBIA,9.22110552763819
"Cowlitz County, Washington",70912.0,110621.0,13253,WASHINGTON,COWLITZ,11.98054618924074
"Douglas County, Washington",79422.0,43189.0,3402,WASHINGTON,DOUGLAS,7.8770057190488325
"Ferry County, Washington",50424.0,7260.0,1114,WASHINGTON,FERRY,15.34435261707989
"Franklin County, Washington",77877.0,96692.0,12619,WASHINGTON,FRANKLIN,13.050717742936335
"Garfield County, Washington",57958.0,2310.0,254,WASHINGTON,GARFIELD,10.995670995670997
"Grant County, Washington",66387.0,99145.0,14019,WASHINGTON,GRANT,14.13989611175551
"Grays Harbor County, Washington",59105.0,75672.0,10806,WASHINGTON,GRAYS HARBOR,14.280050745321915
"Island County, Washington",82850.0,86510.0,5725,WASHINGTON,ISLAND,6.617732054097793
"Jefferson County, Washington",64796.0,33006.0,4473,WASHINGTON,JEFFERSON,13.552081439738227
"King County, Washington",116340.0,2254371.0,187794,WASHINGTON,KING,8.330217164787872
"Kitsap County, Washington",93675.0,275411.0,22101,WASHINGTON,KITSAP,8.024733943088693
"Kittitas County, Washington",66800.0,44424.0,6121,WASHINGTON,KITTITAS,13.778588150549254
"Klickitat County, Washington",66581.0,22798.0,3132,WASHINGTON,KLICKITAT,13.738047197122555
"Lewis County, Washington",67247.0,82663.0,10018,WASHINGTON,LEWIS,12.119085927198384
"Lincoln County, Washington",68172.0,11036.0,1269,WASHINGTON,LINCOLN,11.498731424429142
"Mason County, Washington",74388.0,66053.0,8387,WASHINGTON,MASON,12.69737937716682
"Okanogan County, Washington",58218.0,42336.0,7853,WASHINGTON,OKANOGAN,18.549225245653815
"Pacific County, Washington",58889.0,23396.0,3022,WASHINGTON,PACIFIC,12.916737903915198
"Pend Oreille County, Washington",59353.0,13570.0,1730,WASHINGTON,PEND OREILLE,12.748710390567428
"Pierce County, Washington",91486.0,918993.0,77932,WASHINGTON,PIERCE,8.480151644245385
"San Juan County, Washington",76745.0,18001.0,1954,WASHINGTON,SAN JUAN,10.854952502638742
"Skagit County, Washington",82029.0,129480.0,15305,WASHINGTON,SKAGIT,11.820358356502934
"Skamania County, Washington",84500.0,12118.0,1036,WASHINGTON,SKAMANIA,8.549265555372173
"Snohomish County, Washington",104083.0,828337.0,62171,WASHINGTON,SNOHOMISH,7.505520096289313
"Spokane County, Washington",70394.0,538711.0,64591,WASHINGTON,SPOKANE,11.989916671462064
"Stevens County, Washington",62381.0,46774.0,6161,WASHINGTON,STEVENS,13.171847607645274
"Thurston County, Washington",88895.0,294272.0,27142,WASHINGTON,THURSTON,9.22343953892997
"Wahkiakum County, Washington",59167.0,4476.0,609,WASHINGTON,WAHKIAKUM,13.605898123324398
"Walla Walla County, Washington",66635.0,62150.0,6396,WASHINGTON,WALLA WALLA,10.291230893000805
"Whatcom County, Washington",77581.0,226523.0,28469,WASHINGTON,WHATCOM,12.567818720394838
"Whitman County, Washington",49345.0,47141.0,9796,WASHINGTON,WHITMAN,20.78021255382788
"Yakima County, Washington",64910.0,256143.0,39239,WASHINGTON,YAKIMA,15.319177178373018
"Barbour County, West Virginia",44341.0,15527.0,3278,WEST VIRGINIA,BARBOUR,21.111612030656275
"Berkeley County, West Virginia",73619.0,123283.0,13305,WEST VIRGINIA,BERKELEY,10.792242239400403
"Boone County, West Virginia",56182.0,21705.0,3543,WEST VIRGINIA,BOONE,16.323427781617138
"Braxton County, West Virginia",42245.0,12505.0,2196,WEST VIRGINIA,BRAXTON,17.560975609756095
"Brooke County, West Virginia",51963.0,22349.0,2353,WEST VIRGINIA,BROOKE,10.528435276746164
"Cabell County, West Virginia",48944.0,93965.0,18063,WEST VIRGINIA,CABELL,19.223114989623795
"Calhoun County, West Virginia",39031.0,6279.0,2103,WEST VIRGINIA,CALHOUN,33.49259436215958
"Clay County, West Virginia",41530.0,8049.0,1947,WEST VIRGINIA,CLAY,24.189340290719343
"Doddridge County, West Virginia",56587.0,7847.0,974,WEST VIRGINIA,DODDRIDGE,12.41238689945202
"Fayette County, West Virginia",50090.0,40545.0,8388,WEST VIRGINIA,FAYETTE,20.688124306326305
"Gilmer County, West Virginia",51552.0,7444.0,614,WEST VIRGINIA,GILMER,8.248253627082214
"Grant County, West Virginia",52877.0,11034.0,1280,WEST VIRGINIA,GRANT,11.600507522204097
"Greenbrier County, West Virginia",45519.0,32995.0,6434,WEST VIRGINIA,GREENBRIER,19.49992423094408
"Hampshire County, West Virginia",55222.0,23275.0,3941,WEST VIRGINIA,HAMPSHIRE,16.93233082706767
"Hancock County, West Virginia",57515.0,28907.0,3814,WEST VIRGINIA,HANCOCK,13.194036046632304
"Hardy County, West Virginia",49205.0,14249.0,2446,WEST VIRGINIA,HARDY,17.166116920485646
"Harrison County, West Virginia",56184.0,65862.0,8830,WEST VIRGINIA,HARRISON,13.406820321277824
"Jackson County, West Virginia",55173.0,27868.0,5415,WEST VIRGINIA,JACKSON,19.430888474235683
"Jefferson County, West Virginia",93744.0,58043.0,5153,WEST VIRGINIA,JEFFERSON,8.877900866598901
"Kanawha County, West Virginia",55226.0,179895.0,29058,WEST VIRGINIA,KANAWHA,16.15275577420162
"Lewis County, West Virginia",50552.0,16920.0,2812,WEST VIRGINIA,LEWIS,16.6193853427896
"Lincoln County, West Virginia",50985.0,20410.0,3876,WEST VIRGINIA,LINCOLN,18.990690837824594
"Logan County, West Virginia",42194.0,32350.0,7481,WEST VIRGINIA,LOGAN,23.125193199381762
"McDowell County, West Virginia",28235.0,18911.0,5653,WEST VIRGINIA,MCDOWELL,29.892655068478664
"Marion County, West Virginia",59974.0,56194.0,8172,WEST VIRGINIA,MARION,14.542477844609744
"Marshall County, West Virginia",58129.0,30509.0,4354,WEST VIRGINIA,MARSHALL,14.271198662689699
"Mason County, West Virginia",53058.0,25488.0,4023,WEST VIRGINIA,MASON,15.783898305084746
"Mercer County, West Virginia",46409.0,59530.0,10869,WEST VIRGINIA,MERCER,18.25802116579876
"Mineral County, West Virginia",64728.0,26957.0,3631,WEST VIRGINIA,MINERAL,13.469599732907964
"Mingo County, West Virginia",38305.0,23466.0,6679,WEST VIRGINIA,MINGO,28.462456319781808
"Monongalia County, West Virginia",60893.0,105988.0,20594,WEST VIRGINIA,MONONGALIA,19.430501566215046
"Monroe County, West Virginia",52392.0,12438.0,1628,WEST VIRGINIA,MONROE,13.088921048400065
"Morgan County, West Virginia",61021.0,17237.0,1808,WEST VIRGINIA,MORGAN,10.489064222312468
"Nicholas County, West Virginia",48826.0,24624.0,4081,WEST VIRGINIA,NICHOLAS,16.57326185834958
"Ohio County, West Virginia",55521.0,42224.0,5875,WEST VIRGINIA,OHIO,13.91388783630163
"Pendleton County, West Virginia",52458.0,6156.0,989,WEST VIRGINIA,PENDLETON,16.06562703053931
"Pleasants County, West Virginia",59666.0,7622.0,542,WEST VIRGINIA,PLEASANTS,7.110994489635266
"Pocahontas County, West Virginia",41680.0,7940.0,1540,WEST VIRGINIA,POCAHONTAS,19.395465994962215
"Preston County, West Virginia",60136.0,34206.0,4205,WEST VIRGINIA,PRESTON,12.293164941823072
"Putnam County, West Virginia",75725.0,57347.0,6229,WEST VIRGINIA,PUTNAM,10.861945698990356
"Raleigh County, West Virginia",47975.0,74303.0,15613,WEST VIRGINIA,RALEIGH,21.012610527165794
"Randolph County, West Virginia",51186.0,28005.0,3943,WEST VIRGINIA,RANDOLPH,14.07962863774326
"Ritchie County, West Virginia",48973.0,8507.0,1686,WEST VIRGINIA,RITCHIE,19.818972610791114
"Roane County, West Virginia",41299.0,14027.0,2931,WEST VIRGINIA,ROANE,20.89541598346047
"Summers County, West Virginia",42991.0,11985.0,2351,WEST VIRGINIA,SUMMERS,19.616186900292032
"Taylor County, West Virginia",52946.0,16602.0,2722,WEST VIRGINIA,TAYLOR,16.39561498614625
"Tucker County, West Virginia",54053.0,6747.0,639,WEST VIRGINIA,TUCKER,9.470875944864385
"Tyler County, West Virginia",59167.0,8336.0,986,WEST VIRGINIA,TYLER,11.828214971209212
"Upshur County, West Virginia",49663.0,23875.0,4009,WEST VIRGINIA,UPSHUR,16.791623036649213
"Wayne County, West Virginia",52694.0,38933.0,6490,WEST VIRGINIA,WAYNE,16.669663267664962
"Webster County, West Virginia",43409.0,8362.0,1477,WEST VIRGINIA,WEBSTER,17.66323845969864
"Wetzel County, West Virginia",50715.0,14431.0,2397,WEST VIRGINIA,WETZEL,16.610075531841176
"Wirt County, West Virginia",52776.0,5202.0,1046,WEST VIRGINIA,WIRT,20.107650903498655
"Wood County, West Virginia",54350.0,84272.0,12257,WEST VIRGINIA,WOOD,14.544569963926335
"Wyoming County, West Virginia",44510.0,21237.0,5137,WEST VIRGINIA,WYOMING,24.188915571879267
"Adams County, Wisconsin",55223.0,20730.0,2890,WISCONSIN,ADAMS,13.941148094548964
"Ashland County, Wisconsin",57000.0,16041.0,2563,WISCONSIN,ASHLAND,15.977806869895891
"Barron County, Wisconsin",59379.0,46683.0,5401,WISCONSIN,BARRON,11.569522095837884
"Bayfield County, Wisconsin",67266.0,16214.0,1676,WISCONSIN,BAYFIELD,10.336746021956333
"Brown County, Wisconsin",74066.0,268393.0,25358,WISCONSIN,BROWN,9.448085456774209
"Buffalo County, Wisconsin",64238.0,13329.0,1088,WISCONSIN,BUFFALO,8.16265286218021
"Burnett County, Wisconsin",60466.0,16561.0,1911,WISCONSIN,BURNETT,11.539158263389893
"Calumet County, Wisconsin",84151.0,52361.0,3052,WISCONSIN,CALUMET,5.828765684383415
"Chippewa County, Wisconsin",69815.0,66254.0,6318,WISCONSIN,CHIPPEWA,9.536028013402964
"Clark County, Wisconsin",63187.0,34703.0,4168,WISCONSIN,CLARK,12.010489006714117
"Columbia County, Wisconsin",79271.0,58272.0,4266,WISCONSIN,COLUMBIA,7.320840197693575
"Crawford County, Wisconsin",60823.0,16123.0,1900,WISCONSIN,CRAWFORD,11.784407368355765
"Dane County, Wisconsin",84297.0,559891.0,59287,WISCONSIN,DANE,10.589025363865465
"Dodge County, Wisconsin",71747.0,89032.0,6485,WISCONSIN,DODGE,7.283897924341811
"Door County, Wisconsin",68257.0,30038.0,2573,WISCONSIN,DOOR,8.565816632265797
"Douglas County, Wisconsin",64682.0,44092.0,4824,WISCONSIN,DOUGLAS,10.9407602286129
"Dunn County, Wisconsin",69721.0,45221.0,4581,WISCONSIN,DUNN,10.130249220494903
"Eau Claire County, Wisconsin",70127.0,105697.0,12308,WISCONSIN,EAU CLAIRE,11.644606753266412
"Florence County, Wisconsin",58049.0,4574.0,441,WISCONSIN,FLORENCE,9.641451683428071
"Fond du Lac County, Wisconsin",70368.0,104027.0,8634,WISCONSIN,FOND DU LAC,8.299768329376027
"Forest County, Wisconsin",55552.0,9239.0,1257,WISCONSIN,FOREST,13.605368546379479
"Grant County, Wisconsin",63497.0,51842.0,6679,WISCONSIN,GRANT,12.883376412947031
"Green County, Wisconsin",76080.0,37066.0,2414,WISCONSIN,GREEN,6.512707063076674
"Green Lake County, Wisconsin",66395.0,19093.0,2393,WISCONSIN,GREEN LAKE,12.533389200230452
"Iowa County, Wisconsin",79226.0,23766.0,1874,WISCONSIN,IOWA,7.885214171505512
"Iron County, Wisconsin",55777.0,6136.0,628,WISCONSIN,IRON,10.234680573663626
"Jackson County, Wisconsin",64630.0,20958.0,2513,WISCONSIN,JACKSON,11.99064796259185
"Jefferson County, Wisconsin",77018.0,85932.0,6326,WISCONSIN,JEFFERSON,7.361634780989619
"Juneau County, Wisconsin",63455.0,26695.0,3737,WISCONSIN,JUNEAU,13.998876194043827
"Kenosha County, Wisconsin",76583.0,168693.0,18284,WISCONSIN,KENOSHA,10.838624009294993
"Kewaunee County, Wisconsin",77610.0,20570.0,1372,WISCONSIN,KEWAUNEE,6.669907632474477
"La Crosse County, Wisconsin",68731.0,120216.0,13619,WISCONSIN,LA CROSSE,11.328774871897252
"Lafayette County, Wisconsin",69293.0,16716.0,1744,WISCONSIN,LAFAYETTE,10.433117970806412
"Langlade County, Wisconsin",55091.0,19512.0,2357,WISCONSIN,LANGLADE,12.079745797457974
"Lincoln County, Wisconsin",64314.0,28402.0,2888,WISCONSIN,LINCOLN,10.168298007182592
"Manitowoc County, Wisconsin",66412.0,81242.0,8004,WISCONSIN,MANITOWOC,9.85204697077866
"Marathon County, Wisconsin",73248.0,137820.0,11323,WISCONSIN,MARATHON,8.215788709911479
"Marinette County, Wisconsin",60347.0,41827.0,3939,WISCONSIN,MARINETTE,9.417361991058407
"Marquette County, Wisconsin",59748.0,15619.0,1616,WISCONSIN,MARQUETTE,10.346373007234778
"Menominee County, Wisconsin",62194.0,4279.0,850,WISCONSIN,MENOMINEE,19.864454311755082
"Milwaukee County, Wisconsin",59319.0,933063.0,162787,WISCONSIN,MILWAUKEE,17.446517544903184
"Monroe County, Wisconsin",66451.0,46208.0,5259,WISCONSIN,MONROE,11.381146121883656
"Oconto County, Wisconsin",73611.0,39048.0,3181,WISCONSIN,OCONTO,8.146383937717681
"Oneida County, Wisconsin",66111.0,37799.0,3552,WISCONSIN,ONEIDA,9.39707399666658
"Outagamie County, Wisconsin",78705.0,190611.0,12949,WISCONSIN,OUTAGAMIE,6.793416959147164
"Ozaukee County, Wisconsin",92258.0,91745.0,4036,WISCONSIN,OZAUKEE,4.399149817428743
"Pepin County, Wisconsin",70833.0,7363.0,570,WISCONSIN,PEPIN,7.741409751460003
"Pierce County, Wisconsin",82996.0,42187.0,3885,WISCONSIN,PIERCE,9.208998032569275
"Polk County, Wisconsin",74142.0,45128.0,3709,WISCONSIN,POLK,8.21884417656444
"Portage County, Wisconsin",71301.0,70281.0,7011,WISCONSIN,PORTAGE,9.975669099756692
"Price County, Wisconsin",55822.0,14066.0,1880,WISCONSIN,PRICE,13.36556234892649
"Racine County, Wisconsin",72658.0,197068.0,21743,WISCONSIN,RACINE,11.03324740698642
"Richland County, Wisconsin",61985.0,17256.0,2456,WISCONSIN,RICHLAND,14.232730644413538
"Rock County, Wisconsin",70630.0,163817.0,15851,WISCONSIN,ROCK,9.676040948131147
"Rusk County, Wisconsin",57473.0,14179.0,1588,WISCONSIN,RUSK,11.199661471189788
"St. Croix County, Wisconsin",97950.0,93752.0,5513,WISCONSIN,ST. CROIX,5.880407884631794
"Sauk County, Wisconsin",72930.0,65664.0,5573,WISCONSIN,SAUK,8.487146686159845
"Sawyer County, Wisconsin",57519.0,18057.0,2333,WISCONSIN,SAWYER,12.920197153458494
"Shawano County, Wisconsin",65493.0,40848.0,4037,WISCONSIN,SHAWANO,9.88298080689385
"Sheboygan County, Wisconsin",68969.0,117741.0,8817,WISCONSIN,SHEBOYGAN,7.488470456340613
"Taylor County, Wisconsin",61360.0,19979.0,1742,WISCONSIN,TAYLOR,8.719155112868512
"Trempealeau County, Wisconsin",68474.0,30679.0,2229,WISCONSIN,TREMPEALEAU,7.265556243684605
"Vernon County, Wisconsin",65177.0,30811.0,4433,WISCONSIN,VERNON,14.38771867190289
"Vilas County, Wisconsin",63726.0,23146.0,2235,WISCONSIN,VILAS,9.656096085716754
"Walworth County, Wisconsin",75172.0,105127.0,9786,WISCONSIN,WALWORTH,9.30874085629762
"Washburn County, Wisconsin",58504.0,16685.0,2035,WISCONSIN,WASHBURN,12.196583757866348
"Washington County, Wisconsin",91915.0,136842.0,6436,WISCONSIN,WASHINGTON,4.703234387103375
"Waukesha County, Wisconsin",101639.0,407290.0,19932,WISCONSIN,WAUKESHA,4.893810307152152
"Waupaca County, Wisconsin",69198.0,51822.0,4439,WISCONSIN,WAUPACA,8.565860059434218
"Waushara County, Wisconsin",61033.0,24672.0,2701,WISCONSIN,WAUSHARA,10.947632944228275
"Winnebago County, Wisconsin",70041.0,171197.0,17725,WISCONSIN,WINNEBAGO,10.353569279835511
"Wood County, Wisconsin",63273.0,74138.0,7697,WISCONSIN,WOOD,10.381990342334566
"Albany County, Wyoming",55887.0,37525.0,8060,WYOMING,ALBANY,21.479013990672886
"Big Horn County, Wyoming",61262.0,11690.0,1271,WYOMING,BIG HORN,10.872540633019675
"Campbell County, Wyoming",93315.0,46857.0,4397,WYOMING,CAMPBELL,9.383870072774613
"Carbon County, Wyoming",65196.0,14609.0,1948,WYOMING,CARBON,13.334246012731876
"Converse County, Wyoming",79235.0,13729.0,1499,WYOMING,CONVERSE,10.918493699468279
"Crook County, Wyoming",68876.0,7258.0,455,WYOMING,CROOK,6.268944612841003
"Fremont County, Wyoming",60030.0,39402.0,5322,WYOMING,FREMONT,13.506928582305466
"Goshen County, Wyoming",62356.0,12592.0,1084,WYOMING,GOSHEN,8.60864040660737
"Hot Springs County, Wyoming",64031.0,4616.0,720,WYOMING,HOT SPRINGS,15.597920277296359
"Johnson County, Wyoming",60667.0,8536.0,1401,WYOMING,JOHNSON,16.412839737582004
"Laramie County, Wyoming",76282.0,100316.0,8831,WYOMING,LARAMIE,8.80318194505363
"Lincoln County, Wyoming",83033.0,19794.0,1387,WYOMING,LINCOLN,7.0071738910781045
"Natrona County, Wyoming",69104.0,79506.0,7120,WYOMING,NATRONA,8.955298971146831
"Niobrara County, Wyoming",54375.0,2460.0,409,WYOMING,NIOBRARA,16.6260162601626
"Park County, Wyoming",66754.0,29878.0,2796,WYOMING,PARK,9.35805609478546
"Platte County, Wyoming",64753.0,8618.0,1008,WYOMING,PLATTE,11.69644929217916
"Sheridan County, Wyoming",68898.0,31176.0,2633,WYOMING,SHERIDAN,8.44559917885553
"Sublette County, Wyoming",85960.0,8801.0,706,WYOMING,SUBLETTE,8.02181570276105
"Sweetwater County, Wyoming",79375.0,42079.0,4833,WYOMING,SWEETWATER,11.485539105016754
"Teton County, Wyoming",108279.0,23346.0,1606,WYOMING,TETON,6.879122761929238
"Uinta County, Wyoming",78164.0,20546.0,1315,WYOMING,UINTA,6.4002725591355984
"Washakie County, Wyoming",61875.0,7725.0,503,WYOMING,WASHAKIE,6.511326860841423
"Weston County, Wyoming",71800.0,6870.0,830,WYOMING,WESTON,12.081513828238718
"Adjuntas Municipio, Puerto Rico",17659.0,17972.0,11363,PUERTO RICO,ADJUNTAS MUNICIPIO,63.22612953483196
"Aguada Municipio, Puerto Rico",20301.0,37998.0,17874,PUERTO RICO,AGUADA MUNICIPIO,47.03931785883467
"Aguadilla Municipio, Puerto Rico",18348.0,54752.0,26316,PUERTO RICO,AGUADILLA MUNICIPIO,48.06399766218586
"Aguas Buenas Municipio, Puerto Rico",23160.0,24136.0,10305,PUERTO RICO,AGUAS BUENAS MUNICIPIO,42.69555850182301
"Aibonito Municipio, Puerto Rico",22511.0,24555.0,10416,PUERTO RICO,AIBONITO MUNICIPIO,42.41905925473427
"Añasco Municipio, Puerto Rico",22673.0,25497.0,11819,PUERTO RICO,AÑASCO MUNICIPIO,46.354473075263755
"Arecibo Municipio, Puerto Rico",21799.0,87217.0,38784,PUERTO RICO,ARECIBO MUNICIPIO,44.468394923008134
"Arroyo Municipio, Puerto Rico",18496.0,15797.0,9102,PUERTO RICO,ARROYO MUNICIPIO,57.61853516490473
"Barceloneta Municipio, Puerto Rico",20282.0,22604.0,10535,PUERTO RICO,BARCELONETA MUNICIPIO,46.60679525747655
"Barranquitas Municipio, Puerto Rico",21262.0,28899.0,14345,PUERTO RICO,BARRANQUITAS MUNICIPIO,49.638395792241944
"Bayamón Municipio, Puerto Rico",29403.0,184326.0,62443,PUERTO RICO,BAYAMÓN MUNICIPIO,33.8763929125571
"Cabo Rojo Municipio, Puerto Rico",23077.0,46983.0,19720,PUERTO RICO,CABO ROJO MUNICIPIO,41.97262839750548
"Caguas Municipio, Puerto Rico",29279.0,126772.0,46638,PUERTO RICO,CAGUAS MUNICIPIO,36.788880825418865
"Camuy Municipio, Puerto Rico",23263.0,32733.0,13563,PUERTO RICO,CAMUY MUNICIPIO,41.435248831454494
"Canóvanas Municipio, Puerto Rico",26021.0,42218.0,15289,PUERTO RICO,CANÓVANAS MUNICIPIO,36.214410914775684
"Carolina Municipio, Puerto Rico",32888.0,154126.0,47473,PUERTO RICO,CAROLINA MUNICIPIO,30.801422212994563
"Cataño Municipio, Puerto Rico",22407.0,23060.0,10501,PUERTO RICO,CATAÑO MUNICIPIO,45.53772766695577
